DateTime,RecvRate,LostRate,DropRate,AvailBw,RTT,RecvBufs,PdDelay
2023-05-18T02:57:15+0800,35589,0,0,182838,168.504,1280,1300
2023-05-18T02:57:20+0800,33301,0,0,144366,168.012,1280,1300
2023-05-18T02:57:25+0800,33533,0,0,192391,167.603,1280,1300
2023-05-18T02:57:30+0800,35359,0,0,186135,167.571,1282,1300
2023-05-18T02:57:35+0800,35598,0,0,238152,167.075,1282,1300
2023-05-18T02:57:40+0800,32042,0,0,189921,166.873,1282,1300
2023-05-18T02:57:45+0800,37227,0,0,185808,166.737,1284,1300
2023-05-18T02:57:50+0800,32441,0,0,211474,166.655,1284,1300
2023-05-18T02:57:55+0800,35818,0,0,234355,166.718,1285,1300
2023-05-18T02:58:00+0800,34876,0,0,167345,167.175,1285,1300
2023-05-18T02:58:05+0800,32947,0,0,198298,166.960,1286,1300
2023-05-18T02:58:10+0800,33834,0,0,171316,167.299,1286,1300
2023-05-18T02:58:15+0800,36010,0,0,155475,167.050,1285,1300
2023-05-18T02:58:20+0800,34786,0,0,156421,167.012,1287,1300
2023-05-18T02:58:25+0800,33633,0,0,127437,166.634,1287,1300
2023-05-18T02:58:30+0800,35382,0,0,207100,166.998,1286,1300
2023-05-18T02:58:35+0800,34547,0,0,162634,166.831,1288,1300
2023-05-18T02:58:40+0800,34915,0,0,220602,167.213,1287,1300
2023-05-18T02:58:45+0800,34541,0,0,226467,167.015,1287,1300
2023-05-18T02:58:50+0800,34289,0,0,200322,166.867,1288,1300
2023-05-18T02:58:55+0800,34682,0,0,198059,166.524,1289,1300
2023-05-18T02:59:00+0800,34208,0,0,167149,166.277,1290,1300
2023-05-18T02:59:05+0800,32381,0,0,203804,166.140,1289,1300
2023-05-18T02:59:10+0800,18445,0,0,69218,166.087,1290,1300
2023-05-18T02:59:15+0800,13942,0,0,186755,165.781,1274,1300
2023-05-18T02:59:20+0800,35332,0,0,189845,166.115,1277,1300
2023-05-18T02:59:25+0800,33678,0,0,215152,166.166,1278,1300
2023-05-18T02:59:30+0800,33341,0,0,151547,166.115,1281,1300
2023-05-18T02:59:35+0800,36302,0,0,175646,165.880,1281,1300
2023-05-18T02:59:40+0800,34704,0,0,168324,165.904,1282,1300
2023-05-18T02:59:45+0800,32758,0,0,206567,165.970,1284,1300
2023-05-18T02:59:50+0800,36188,0,0,184187,166.152,1284,1300
2023-05-18T02:59:55+0800,33167,0,0,181119,166.025,1285,1300
2023-05-18T03:00:00+0800,33905,0,0,209320,166.262,1287,1300
2023-05-18T03:00:05+0800,36132,0,0,193141,166.100,1288,1300
2023-05-18T03:00:10+0800,34098,0,0,179095,166.219,1288,1300
2023-05-18T03:00:15+0800,32656,0,0,151656,166.029,1289,1300
2023-05-18T03:00:20+0800,36190,0,0,204359,166.154,1289,1300
2023-05-18T03:00:25+0800,34732,0,0,168357,165.917,1288,1300
2023-05-18T03:00:30+0800,34524,0,0,163787,165.975,1289,1300
2023-05-18T03:00:35+0800,32769,0,0,181750,165.724,1282,1300
2023-05-18T03:00:40+0800,36418,0,0,180586,165.659,1282,1300
2023-05-18T03:00:45+0800,34575,0,0,162296,165.659,1284,1300
2023-05-18T03:00:50+0800,34518,0,0,181946,165.529,1286,1300
2023-05-18T03:00:55+0800,34515,0,0,164375,165.360,1286,1300
2023-05-18T03:01:00+0800,34470,0,0,203260,165.369,1287,1300
2023-05-18T03:01:05+0800,34561,0,0,183415,165.189,1288,1300
2023-05-18T03:01:10+0800,33904,0,0,165800,165.218,1289,1300
2023-05-18T03:01:15+0800,30210,0,0,129167,165.418,1289,1300
2023-05-18T03:01:20+0800,2226,0,0,10618,165.695,1288,1300
2023-05-18T03:01:25+0800,32896,0,0,162993,165.496,1288,1300
2023-05-18T03:01:30+0800,35319,0,0,142397,165.746,1286,1300
2023-05-18T03:01:35+0800,33146,0,0,203031,165.545,1286,1300
2023-05-18T03:01:40+0800,35298,0,0,186744,165.504,1288,1300
2023-05-18T03:01:45+0800,33925,0,0,153538,165.371,1289,1300
2023-05-18T03:01:50+0800,34655,0,0,191792,165.481,1289,1300
2023-05-18T03:01:55+0800,33646,0,0,198560,165.310,1288,1300
2023-05-18T03:02:00+0800,35771,0,0,210060,165.318,1288,1300
2023-05-18T03:02:05+0800,32133,0,0,215195,165.156,1288,1300
2023-05-18T03:02:10+0800,36816,0,0,142277,165.284,1287,1300
2023-05-18T03:02:15+0800,34910,0,0,257801,165.214,1288,1300
2023-05-18T03:02:20+0800,32305,0,0,220461,165.205,1288,1300
2023-05-18T03:02:25+0800,34526,0,0,197885,165.136,1287,1300
2023-05-18T03:02:30+0800,35785,0,0,178203,165.078,1288,1300
2023-05-18T03:02:35+0800,34582,0,0,169902,165.227,1287,1300
2023-05-18T03:02:40+0800,33348,0,0,188539,165.128,1287,1300
2023-05-18T03:02:45+0800,35967,0,0,202824,165.188,1288,1300
2023-05-18T03:02:50+0800,34449,0,0,207818,165.215,1287,1300
2023-05-18T03:02:55+0800,34719,0,0,177213,165.262,1287,1300
2023-05-18T03:03:00+0800,34579,0,0,163635,166.142,1288,1300
2023-05-18T03:03:05+0800,34435,0,0,188604,166.167,1289,1300
2023-05-18T03:03:10+0800,34100,0,0,168781,165.906,1287,1300
2023-05-18T03:03:15+0800,34946,0,0,201214,165.853,1287,1300
2023-05-18T03:03:20+0800,31221,0,0,179639,165.796,1288,1300
2023-05-18T03:03:25+0800,14299,0,0,23272,165.812,1288,1300
2023-05-18T03:03:30+0800,19099,0,0,175385,165.655,1288,1300
2023-05-18T03:03:35+0800,35371,0,0,207688,165.543,1289,1300
2023-05-18T03:03:40+0800,33791,0,0,177148,165.506,1288,1300
2023-05-18T03:03:45+0800,32731,0,0,171816,165.462,1285,1300
2023-05-18T03:03:50+0800,36779,0,0,184350,165.498,1286,1300
2023-05-18T03:03:55+0800,34396,0,0,170565,165.357,1288,1300
2023-05-18T03:04:00+0800,32619,0,0,182860,165.090,1290,1300
2023-05-18T03:04:05+0800,36632,0,0,175951,164.805,1291,1300
2023-05-18T03:04:10+0800,32987,0,0,197820,164.778,1292,1300
2023-05-18T03:04:15+0800,34734,0,0,180640,165.756,1287,1300
2023-05-18T03:04:20+0800,35376,0,0,151971,165.638,1280,1300
2023-05-18T03:04:25+0800,33605,0,0,208449,165.610,1276,1300
2023-05-18T03:04:30+0800,32314,0,0,162351,165.520,1279,1300
2023-05-18T03:04:35+0800,36740,0,0,181521,165.736,1275,1300
2023-05-18T03:04:40+0800,34961,0,0,162764,165.680,1277,1300
2023-05-18T03:04:45+0800,34346,0,0,155203,166.104,1278,1300
2023-05-18T03:04:50+0800,33659,0,0,181652,166.105,1279,1300
2023-05-18T03:04:55+0800,35852,0,0,222713,166.051,1280,1300
2023-05-18T03:05:00+0800,34527,0,0,196405,166.195,1280,1300
2023-05-18T03:05:05+0800,34564,0,0,183578,166.108,1281,1300
2023-05-18T03:05:10+0800,34425,0,0,166812,166.078,1279,1300
2023-05-18T03:05:15+0800,34564,0,0,192467,166.034,1279,1300
2023-05-18T03:05:20+0800,34229,0,0,195241,165.894,1278,1300
2023-05-18T03:05:25+0800,33320,0,0,178812,165.603,1277,1300
2023-05-18T03:05:30+0800,26192,0,0,147924,165.507,1278,1300
2023-05-18T03:05:35+0800,3244,0,0,72156,165.402,1275,1300
2023-05-18T03:05:40+0800,37042,0,0,181608,165.523,1277,1300
2023-05-18T03:05:45+0800,34664,0,0,142266,165.533,1278,1300
2023-05-18T03:05:50+0800,32964,0,0,219275,165.546,1281,1300
2023-05-18T03:05:55+0800,35394,0,0,164625,165.483,1282,1300
2023-05-18T03:06:00+0800,34685,0,0,217088,165.385,1283,1300
2023-05-18T03:06:05+0800,33571,0,0,160654,165.540,1285,1300
2023-05-18T03:06:10+0800,35807,0,0,187092,165.575,1287,1300
2023-05-18T03:06:15+0800,33301,0,0,171632,165.555,1286,1300
2023-05-18T03:06:20+0800,32540,0,0,172176,165.561,1286,1300
2023-05-18T03:06:25+0800,37113,0,0,157825,165.599,1288,1300
2023-05-18T03:06:30+0800,34600,0,0,154485,165.717,1287,1300
2023-05-18T03:06:35+0800,31896,0,0,158086,165.573,1286,1300
2023-05-18T03:06:40+0800,35913,0,0,164342,165.501,1288,1300
2023-05-18T03:06:45+0800,35355,0,0,202368,165.416,1287,1300
2023-05-18T03:06:50+0800,34703,0,0,195796,165.390,1287,1300
2023-05-18T03:06:55+0800,32434,0,0,210386,165.394,1288,1300
2023-05-18T03:07:00+0800,35966,0,0,166616,165.275,1287,1300
2023-05-18T03:07:05+0800,35246,0,0,164505,165.331,1287,1300
2023-05-18T03:07:10+0800,34541,0,0,168291,165.273,1286,1300
2023-05-18T03:07:15+0800,34498,0,0,206937,165.174,1288,1300
2023-05-18T03:07:20+0800,34631,0,0,199789,165.220,1288,1300
2023-05-18T03:07:25+0800,34071,0,0,164570,165.317,1287,1300
2023-05-18T03:07:30+0800,34812,0,0,159511,165.246,1288,1300
2023-05-18T03:07:35+0800,31474,0,0,167824,165.115,1289,1300
2023-05-18T03:07:40+0800,9255,0,0,71895,165.038,1288,1300
2023-05-18T03:07:45+0800,24081,0,0,178475,165.183,1288,1300
2023-05-18T03:07:50+0800,35278,0,0,155431,165.201,1289,1300
2023-05-18T03:07:55+0800,33295,0,0,175309,165.395,1289,1300
2023-05-18T03:08:00+0800,32854,0,0,149959,165.478,1290,1300
2023-05-18T03:08:05+0800,36054,0,0,172709,165.501,1291,1300
2023-05-18T03:08:10+0800,35344,0,0,163635,165.799,1290,1300
2023-05-18T03:08:15+0800,32327,0,0,175004,165.837,1289,1300
2023-05-18T03:08:20+0800,36883,0,0,186276,165.652,1290,1300
2023-05-18T03:08:25+0800,33120,0,0,174743,165.592,1290,1300
2023-05-18T03:08:30+0800,35007,0,0,181968,165.859,1289,1300
2023-05-18T03:08:35+0800,35050,0,0,189714,165.726,1290,1300
2023-05-18T03:08:40+0800,33443,0,0,156715,165.689,1289,1300
2023-05-18T03:08:45+0800,32684,0,0,150165,165.489,1288,1300
2023-05-18T03:08:50+0800,36763,0,0,194480,165.340,1289,1300
2023-05-18T03:08:55+0800,34920,0,0,157770,165.310,1290,1300
2023-05-18T03:09:00+0800,33879,0,0,155584,165.242,1290,1300
2023-05-18T03:09:05+0800,34557,0,0,195524,165.071,1291,1300
2023-05-18T03:09:10+0800,34702,0,0,248945,165.065,1292,1300
2023-05-18T03:09:15+0800,35127,0,0,192216,165.128,1292,1300
2023-05-18T03:09:20+0800,34450,0,0,208656,165.293,1291,1300
2023-05-18T03:09:25+0800,34452,0,0,165560,165.421,1292,1300
2023-05-18T03:09:30+0800,34534,0,0,183741,165.831,1291,1300
2023-05-18T03:09:35+0800,34333,0,0,166942,166.152,1290,1300
2023-05-18T03:09:40+0800,32901,0,0,143126,166.322,1291,1300
2023-05-18T03:09:45+0800,21919,0,0,114250,166.333,1292,1300
2023-05-18T03:09:50+0800,9188,0,0,200202,166.300,1272,1300
2023-05-18T03:09:55+0800,35555,0,0,182914,166.323,1274,1300
2023-05-18T03:10:00+0800,34755,0,0,217110,166.161,1277,1300
2023-05-18T03:10:05+0800,33175,0,0,198451,165.980,1280,1300
2023-05-18T03:10:10+0800,35849,0,0,180510,166.020,1282,1300
2023-05-18T03:10:15+0800,34421,0,0,167247,165.944,1284,1300
2023-05-18T03:10:20+0800,33369,0,0,184416,165.972,1285,1300
2023-05-18T03:10:25+0800,35791,0,0,189768,165.819,1285,1300
2023-05-18T03:10:30+0800,33348,0,0,167921,165.672,1285,1300
2023-05-18T03:10:35+0800,32598,0,0,191640,165.651,1287,1300
2023-05-18T03:10:40+0800,37458,0,0,148686,165.579,1286,1300
2023-05-18T03:10:45+0800,34498,0,0,136576,165.665,1286,1300
2023-05-18T03:10:50+0800,32091,0,0,221952,165.543,1288,1300
2023-05-18T03:10:55+0800,36222,0,0,175385,165.514,1287,1300
2023-05-18T03:11:00+0800,34619,0,0,143202,165.537,1287,1300
2023-05-18T03:11:05+0800,34721,0,0,148968,165.628,1288,1300
2023-05-18T03:11:10+0800,32059,0,0,122106,165.516,1289,1300
2023-05-18T03:11:15+0800,36855,0,0,169956,165.570,1289,1300
2023-05-18T03:11:20+0800,34921,0,0,165778,165.713,1288,1300
2023-05-18T03:11:25+0800,34408,0,0,187712,165.718,1289,1300
2023-05-18T03:11:30+0800,34576,0,0,219134,165.913,1289,1300
2023-05-18T03:11:35+0800,34464,0,0,159381,165.636,1288,1300
2023-05-18T03:11:40+0800,34450,0,0,176310,165.682,1289,1300
2023-05-18T03:11:45+0800,34407,0,0,231406,165.683,1288,1300
2023-05-18T03:11:50+0800,31421,0,0,151917,165.759,1288,1300
2023-05-18T03:11:55+0800,4495,0,0,54040,165.698,1288,1300
2023-05-18T03:12:00+0800,28371,0,0,156715,165.644,1285,1300
2023-05-18T03:12:05+0800,35662,0,0,199430,165.696,1286,1300
2023-05-18T03:12:10+0800,33464,0,0,196209,165.551,1285,1300
2023-05-18T03:12:15+0800,33515,0,0,193729,165.412,1280,1300
2023-05-18T03:12:20+0800,35259,0,0,154517,165.349,1278,1300
2023-05-18T03:12:25+0800,35416,0,0,172404,165.233,1279,1300
2023-05-18T03:12:30+0800,32152,0,0,161078,165.176,1281,1300
2023-05-18T03:12:35+0800,37103,0,0,206502,165.122,1282,1300
2023-05-18T03:12:40+0800,32537,0,0,226673,165.371,1282,1300
2023-05-18T03:12:45+0800,36066,0,0,208308,165.653,1278,1300
2023-05-18T03:12:50+0800,34820,0,0,151819,165.646,1273,1300
2023-05-18T03:12:55+0800,32785,0,0,182098,165.618,1268,1300
2023-05-18T03:13:00+0800,33858,0,0,199071,165.883,1264,1300
2023-05-18T03:13:05+0800,36139,0,0,174983,165.763,1268,1300
2023-05-18T03:13:10+0800,34549,0,0,223442,166.010,1268,1300
2023-05-18T03:13:15+0800,33700,0,0,174906,165.844,1270,1300
2023-05-18T03:13:20+0800,35440,0,0,183360,165.711,1274,1300
2023-05-18T03:13:25+0800,34550,0,0,129526,165.502,1273,1300
2023-05-18T03:13:30+0800,34903,0,0,178421,165.294,1272,1300
2023-05-18T03:13:35+0800,34506,0,0,210767,165.227,1273,1300
2023-05-18T03:13:40+0800,34312,0,0,215445,165.158,1274,1300
2023-05-18T03:13:45+0800,34638,0,0,185906,165.146,1273,1300
2023-05-18T03:13:50+0800,34108,0,0,144290,165.153,1273,1300
2023-05-18T03:13:55+0800,32237,0,0,158815,165.198,1274,1300
2023-05-18T03:14:00+0800,17872,0,0,140950,165.402,1275,1300
2023-05-18T03:14:05+0800,15332,0,0,195872,165.453,1276,1300
2023-05-18T03:14:10+0800,34863,0,0,193250,165.451,1278,1300
2023-05-18T03:14:15+0800,33682,0,0,191270,165.219,1280,1300
2023-05-18T03:14:20+0800,32913,0,0,150154,165.298,1280,1300
2023-05-18T03:14:25+0800,36326,0,0,182838,165.350,1282,1300
2023-05-18T03:14:30+0800,34781,0,0,218133,165.428,1284,1300
2023-05-18T03:14:35+0800,32778,0,0,247607,165.436,1284,1300
2023-05-18T03:14:40+0800,36258,0,0,174384,165.436,1284,1300
2023-05-18T03:14:45+0800,33131,0,0,170456,165.670,1286,1300
2023-05-18T03:14:50+0800,34123,0,0,188778,165.859,1286,1300
2023-05-18T03:14:55+0800,35877,0,0,224019,166.117,1286,1300
2023-05-18T03:15:00+0800,33951,0,0,147434,165.980,1288,1300
2023-05-18T03:15:05+0800,32744,0,0,229600,165.949,1288,1300
2023-05-18T03:15:10+0800,36194,0,0,166137,166.055,1289,1300
2023-05-18T03:15:15+0800,34894,0,0,171871,165.914,1290,1300
2023-05-18T03:15:20+0800,34452,0,0,174188,165.873,1291,1300
2023-05-18T03:15:25+0800,32733,0,0,218328,170.040,1282,1300
2023-05-18T03:15:30+0800,36367,0,0,201410,169.567,1282,1300
2023-05-18T03:15:35+0800,34617,0,0,166725,168.892,1284,1300
2023-05-18T03:15:40+0800,34650,0,0,242428,168.304,1284,1300
2023-05-18T03:15:45+0800,34478,0,0,192216,167.753,1284,1300
2023-05-18T03:15:50+0800,34491,0,0,159827,167.432,1286,1300
2023-05-18T03:15:55+0800,34470,0,0,176027,167.088,1286,1300
2023-05-18T03:16:00+0800,33859,0,0,101858,166.882,1286,1300
2023-05-18T03:16:05+0800,29646,0,0,157498,166.891,1287,1300
2023-05-18T03:16:10+0800,2173,0,0,8170,166.615,1287,1300
2023-05-18T03:16:15+0800,33688,0,0,166017,166.487,1288,1300
2023-05-18T03:16:20+0800,35318,0,0,202324,166.257,1287,1300
2023-05-18T03:16:25+0800,32932,0,0,180499,166.111,1288,1300
2023-05-18T03:16:30+0800,35354,0,0,194632,166.329,1288,1300
2023-05-18T03:16:35+0800,33977,0,0,203836,166.187,1287,1300
2023-05-18T03:16:40+0800,34550,0,0,125000,166.017,1286,1300
2023-05-18T03:16:45+0800,34171,0,0,229198,166.068,1286,1300
2023-05-18T03:16:50+0800,35284,0,0,122476,165.869,1286,1300
2023-05-18T03:16:55+0800,31968,0,0,167791,168.676,1287,1300
2023-05-18T03:17:00+0800,36927,0,0,223692,168.108,1286,1300
2023-05-18T03:17:05+0800,34913,0,0,158467,167.868,1286,1300
2023-05-18T03:17:10+0800,32237,0,0,221864,167.664,1287,1300
2023-05-18T03:17:15+0800,34763,0,0,213672,167.267,1289,1300
2023-05-18T03:17:20+0800,35805,0,0,155964,167.015,1290,1300
2023-05-18T03:17:25+0800,34489,0,0,202302,166.768,1291,1300
2023-05-18T03:17:30+0800,33276,0,0,150927,166.516,1292,1300
2023-05-18T03:17:35+0800,35994,0,0,193631,166.404,1291,1300
2023-05-18T03:17:40+0800,34656,0,0,178301,166.287,1290,1300
2023-05-18T03:17:45+0800,34548,0,0,166431,166.036,1291,1300
2023-05-18T03:17:50+0800,34526,0,0,224008,166.038,1292,1300
2023-05-18T03:17:55+0800,34490,0,0,158521,166.083,1291,1300
2023-05-18T03:18:00+0800,34164,0,0,191216,165.920,1291,1300
2023-05-18T03:18:05+0800,34779,0,0,172600,165.763,1292,1300
2023-05-18T03:18:10+0800,31263,0,0,174058,165.652,1291,1300
2023-05-18T03:18:15+0800,13707,0,0,58142,165.775,1292,1300
2023-05-18T03:18:20+0800,19850,0,0,156149,165.884,1293,1300
2023-05-18T03:18:25+0800,35213,0,0,202640,165.729,1292,1300
2023-05-18T03:18:30+0800,33766,0,0,175788,166.182,1291,1300
2023-05-18T03:18:35+0800,32755,0,0,206817,166.298,1292,1300
2023-05-18T03:18:40+0800,36587,0,0,168944,166.125,1293,1300
2023-05-18T03:18:45+0800,34659,0,0,178257,165.945,1292,1300
2023-05-18T03:18:50+0800,32583,0,0,173470,165.827,1291,1300
2023-05-18T03:18:55+0800,36582,0,0,182925,165.846,1292,1300
2023-05-18T03:19:00+0800,33206,0,0,231395,166.120,1291,1300
2023-05-18T03:19:05+0800,34825,0,0,181075,166.095,1291,1300
2023-05-18T03:19:10+0800,35241,0,0,198777,165.958,1292,1300
2023-05-18T03:19:15+0800,33673,0,0,173905,165.823,1293,1300
2023-05-18T03:19:20+0800,32094,0,0,208177,165.687,1293,1300
2023-05-18T03:19:25+0800,36931,0,0,219765,165.737,1294,1300
2023-05-18T03:19:30+0800,34912,0,0,232679,165.617,1294,1300
2023-05-18T03:19:35+0800,34297,0,0,191009,165.660,1293,1300
2023-05-18T03:19:40+0800,33864,0,0,159392,165.732,1292,1300
2023-05-18T03:19:45+0800,35564,0,0,148446,165.633,1293,1300
2023-05-18T03:19:50+0800,34632,0,0,168106,165.650,1292,1300
2023-05-18T03:19:55+0800,34546,0,0,166061,165.580,1291,1300
2023-05-18T03:20:00+0800,34360,0,0,189312,165.503,1292,1300
2023-05-18T03:20:05+0800,34687,0,0,214270,165.546,1291,1300
2023-05-18T03:20:10+0800,34338,0,0,97832,165.837,1291,1300
2023-05-18T03:20:15+0800,33170,0,0,191020,166.076,1292,1300
2023-05-18T03:20:20+0800,25486,0,0,180292,166.042,1293,1300
2023-05-18T03:20:25+0800,4117,0,0,219090,166.010,1279,1300
2023-05-18T03:20:30+0800,36835,0,0,135194,166.014,1281,1300
2023-05-18T03:20:35+0800,34607,0,0,242928,165.904,1283,1300
2023-05-18T03:20:40+0800,33395,0,0,196982,165.732,1283,1300
2023-05-18T03:20:45+0800,35538,0,0,158380,165.881,1281,1300
2023-05-18T03:20:50+0800,34635,0,0,246943,165.832,1283,1300
2023-05-18T03:20:55+0800,33326,0,0,162721,165.679,1283,1300
2023-05-18T03:21:00+0800,35771,0,0,213498,165.695,1284,1300
2023-05-18T03:21:05+0800,33258,0,0,148849,165.541,1286,1300
2023-05-18T03:21:10+0800,32601,0,0,191977,165.551,1286,1300
2023-05-18T03:21:15+0800,37246,0,0,237031,165.545,1280,1300
2023-05-18T03:21:20+0800,34558,0,0,195720,165.421,1276,1300
2023-05-18T03:21:25+0800,31750,0,0,180412,165.569,1272,1300
2023-05-18T03:21:30+0800,36140,0,0,210963,165.609,1269,1300
2023-05-18T03:21:35+0800,35222,0,0,211626,165.583,1269,1300
2023-05-18T03:21:40+0800,34650,0,0,184785,165.664,1273,1300
2023-05-18T03:21:45+0800,32345,0,0,171925,165.774,1272,1300
2023-05-18T03:21:50+0800,35967,0,0,162786,165.912,1273,1300
2023-05-18T03:21:55+0800,35241,0,0,227794,166.342,1272,1300
2023-05-18T03:22:00+0800,34596,0,0,213411,166.414,1272,1300
2023-05-18T03:22:05+0800,34488,0,0,196558,166.567,1272,1300
2023-05-18T03:22:10+0800,34583,0,0,175864,166.324,1273,1300
2023-05-18T03:22:15+0800,34075,0,0,149371,166.184,1274,1300
2023-05-18T03:22:20+0800,34674,0,0,147511,166.198,1276,1300
2023-05-18T03:22:25+0800,31511,0,0,174765,165.938,1277,1300
2023-05-18T03:22:30+0800,8589,0,0,46435,165.873,1280,1300
2023-05-18T03:22:35+0800,24533,0,0,172350,165.958,1280,1300
2023-05-18T03:22:40+0800,35584,0,0,147195,165.943,1281,1300
2023-05-18T03:22:45+0800,33090,0,0,193370,165.907,1283,1300
2023-05-18T03:22:50+0800,33001,0,0,155910,165.763,1283,1300
2023-05-18T03:22:55+0800,35941,0,0,158021,165.722,1283,1300
2023-05-18T03:23:00+0800,35517,0,0,169205,165.848,1284,1300
2023-05-18T03:23:05+0800,32145,0,0,188332,165.604,1284,1300
2023-05-18T03:23:10+0800,37150,0,0,180216,165.427,1284,1300
2023-05-18T03:23:15+0800,32839,0,0,162851,165.440,1285,1300
2023-05-18T03:23:20+0800,35017,0,0,150698,165.537,1287,1300
2023-05-18T03:23:25+0800,35107,0,0,163243,165.618,1288,1300
2023-05-18T03:23:30+0800,33370,0,0,161208,165.742,1287,1300
2023-05-18T03:23:35+0800,32879,0,0,190552,165.898,1288,1300
2023-05-18T03:23:40+0800,36594,0,0,186831,165.865,1288,1300
2023-05-18T03:23:45+0800,34960,0,0,204326,165.509,1287,1300
2023-05-18T03:23:50+0800,33844,0,0,159304,165.482,1288,1300
2023-05-18T03:23:55+0800,34671,0,0,156508,165.369,1288,1300
2023-05-18T03:24:00+0800,34798,0,0,163123,165.308,1287,1300
2023-05-18T03:24:05+0800,34998,0,0,189953,165.199,1287,1300
2023-05-18T03:24:10+0800,34560,0,0,192543,165.249,1288,1300
2023-05-18T03:24:15+0800,34436,0,0,175896,165.101,1288,1300
2023-05-18T03:24:20+0800,34590,0,0,187777,165.165,1289,1300
2023-05-18T03:24:25+0800,34148,0,0,139329,165.132,1290,1300
2023-05-18T03:24:30+0800,32840,0,0,165843,165.081,1290,1300
2023-05-18T03:24:35+0800,21358,0,0,128579,165.222,1290,1300
2023-05-18T03:24:40+0800,9825,0,0,177637,165.053,1266,1300
2023-05-18T03:24:45+0800,35562,0,0,133486,165.312,1268,1300
2023-05-18T03:24:50+0800,34700,0,0,216142,165.247,1270,1300
2023-05-18T03:24:55+0800,33132,0,0,161165,165.531,1272,1300
2023-05-18T03:25:00+0800,35929,0,0,135695,165.429,1275,1300
2023-05-18T03:25:05+0800,34469,0,0,134041,165.487,1276,1300
2023-05-18T03:25:10+0800,33295,0,0,181086,165.535,1277,1300
2023-05-18T03:25:15+0800,35898,0,0,180281,165.932,1280,1300
2023-05-18T03:25:20+0800,33365,0,0,195426,165.753,1281,1300
2023-05-18T03:25:25+0800,32695,0,0,184285,165.639,1281,1300
2023-05-18T03:25:30+0800,37150,0,0,212453,165.936,1283,1300
2023-05-18T03:25:35+0800,34475,0,0,169292,165.903,1286,1300
2023-05-18T03:25:40+0800,32413,0,0,176887,165.633,1287,1300
2023-05-18T03:25:45+0800,35997,0,0,174602,165.728,1288,1300
2023-05-18T03:25:50+0800,34642,0,0,199299,165.640,1289,1300
2023-05-18T03:25:55+0800,34762,0,0,176941,165.520,1288,1300
2023-05-18T03:26:00+0800,32004,0,0,120104,165.467,1287,1300
2023-05-18T03:26:05+0800,36864,0,0,82731,165.338,1288,1300
2023-05-18T03:26:10+0800,34839,0,0,135771,165.321,1289,1300
2023-05-18T03:26:15+0800,34504,0,0,235225,165.516,1289,1300
2023-05-18T03:26:20+0800,34474,0,0,188876,165.439,1290,1300
2023-05-18T03:26:25+0800,34475,0,0,223181,165.290,1289,1300
2023-05-18T03:26:30+0800,34531,0,0,174286,165.233,1289,1300
2023-05-18T03:26:35+0800,34359,0,0,198755,165.456,1288,1300
2023-05-18T03:26:40+0800,31387,0,0,129613,165.458,1289,1300
2023-05-18T03:26:45+0800,4005,0,0,5222,165.527,1289,1300
2023-05-18T03:26:50+0800,29342,0,0,206295,165.994,1288,1300
2023-05-18T03:26:55+0800,35402,0,0,206730,166.280,1289,1300
2023-05-18T03:27:00+0800,33370,0,0,217436,166.026,1288,1300
2023-05-18T03:27:05+0800,33910,0,0,183556,166.071,1284,1300
2023-05-18T03:27:10+0800,34879,0,0,202030,165.822,1285,1300
2023-05-18T03:27:15+0800,35322,0,0,179432,165.888,1285,1300
2023-05-18T03:27:20+0800,32175,0,0,167149,165.703,1285,1300
2023-05-18T03:27:25+0800,37031,0,0,129297,165.444,1286,1300
2023-05-18T03:27:30+0800,32560,0,0,159664,165.317,1288,1300
2023-05-18T03:27:35+0800,36179,0,0,224878,166.124,1288,1300
2023-05-18T03:27:40+0800,35040,0,0,185155,165.914,1287,1300
2023-05-18T03:27:45+0800,32682,0,0,125326,166.097,1288,1300
2023-05-18T03:27:50+0800,34029,0,0,189866,165.962,1288,1300
2023-05-18T03:27:55+0800,35769,0,0,208460,165.831,1287,1300
2023-05-18T03:28:00+0800,34727,0,0,220417,165.742,1288,1300
2023-05-18T03:28:05+0800,33551,0,0,153560,165.668,1289,1300
2023-05-18T03:28:10+0800,35420,0,0,161742,165.586,1288,1300
2023-05-18T03:28:15+0800,34622,0,0,237869,165.805,1288,1300
2023-05-18T03:28:20+0800,34898,0,0,250816,165.816,1289,1300
2023-05-18T03:28:25+0800,34572,0,0,215826,166.190,1289,1300
2023-05-18T03:28:30+0800,34312,0,0,170511,166.323,1288,1300
2023-05-18T03:28:35+0800,34735,0,0,218872,166.594,1288,1300
2023-05-18T03:28:40+0800,34110,0,0,214662,166.447,1287,1300
2023-05-18T03:28:45+0800,32150,0,0,163950,166.206,1287,1300
2023-05-18T03:28:50+0800,17130,0,0,65954,166.257,1286,1300
2023-05-18T03:28:55+0800,16042,0,0,206839,166.369,1286,1300
2023-05-18T03:29:00+0800,35099,0,0,177202,166.434,1287,1300
2023-05-18T03:29:05+0800,33715,0,0,197482,166.286,1283,1300
2023-05-18T03:29:10+0800,32893,0,0,120604,166.013,1279,1300
2023-05-18T03:29:15+0800,36299,0,0,188006,167.572,1273,1300
2023-05-18T03:29:20+0800,34871,0,0,145889,167.496,1275,1300
2023-05-18T03:29:25+0800,32546,0,0,185525,167.721,1276,1300
